id_str,user_id_str,in_reply_to_status_id_str,in_reply_to_user_id_str,created_at,in_reply_to_screen_name,source,user_name,user_screen_name,user_created_at,user_statuses_count,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_url,text,entities_hashtags,entities_urls,entities_user_mentions,retweeted_status_id
1481112437982126084,28824136,,208120290,2022-01-12 03:54:57+00:00,US_FDA,Twitter for Android,Ash Paul,pash22,Sat Apr 04 16:39:49 +0000 2009,295931,"Public Hlth Dr,interested in evid-based health services commissioning,clinical leadership & hlth policy.My views are my own,RTs are no endorsements",United Kingdom,False,29538,32494,,"@US_FDA Is a Melting Iceberg: For decades, scientists have been crying out for action. Will they finally be heard?… https://t.co/YZuZdxgOit",[],"[{'url': 'https://t.co/YZuZdxgOit', 'expanded_url': 'https://twitter.com/i/web/status/1481112437982126084', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","[{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [0, 7]}]",
1481095030647533572,2426498719,1481024229420187649,30844417,2022-01-12 02:45:47+00:00,gregggonsalves,Twitter Web App,Jessica Adams,RxRegA,Fri Apr 04 02:08:36 +0000 2014,13238,"Pharma Reg Affairs Person. On a career pause, but tweeting adcom info @FDAadcom. Interests: scientific integrity, data standards, transparency, public health.", Northeast US,False,2363,828,https://t.co/MK7oMG8ZMj,@gregggonsalves @CMSGov @DrWoodcockFDA @FDACDERDirector @US_FDA But that ship has sailed. The precedent has been se… https://t.co/PQ5vYQ0xoa,[],"[{'url': 'https://t.co/PQ5vYQ0xoa', 'expanded_url': 'https://twitter.com/i/web/status/1481095030647533572', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'gregggonsalves', 'name': 'Gregg Gonsalves', 'id': 30844417, 'id_str': '30844417', 'indices': [0, 15]}, {'screen_name': 'CMSGov', 'name': 'CMSGov', 'id': 70837868, 'id_str': '70837868', 'indices': [16, 23]}, {'screen_name': 'DrWoodcockFDA', 'name': 'Dr. Janet Woodcock', 'id': 1242899075734872066, 'id_str': '1242899075734872066', 'indices': [24, 38]}, {'screen_name': 'FDACDERDirector', 'name': 'Dr. Patrizia Cavazzoni', 'id': 1319674073098690560, 'id_str': '1319674073098690560', 'indices': [39, 55]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [56, 63]}]",
1480669816021262337,1475863899362709511,,,2022-01-10 22:36:08+00:00,,Twitter for Android,Ann Meade,AnnMeade12,Tue Dec 28 16:19:34 +0000 2021,4142,,,False,98,832,,RT @ProfCRobertson: Why does @US_FDA + @PhRMA keep giving us expensive new drugs on the promise of future proof that never comes❓ 🤷‍♂️ We h…,[],[],"[{'screen_name': 'ProfCRobertson', 'name': 'Christopher Robertson', 'id': 984525902225727488, 'id_str': '984525902225727488', 'indices': [3, 18]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [29, 36]}, {'screen_name': 'PhRMA', 'name': 'PhRMA', 'id': 116748080, 'id_str': '116748080', 'indices': [39, 45]}]",1480630424812597257
1480634131683983363,2426498719,,,2022-01-10 20:14:20+00:00,,Twitter for iPad,Jessica Adams,RxRegA,Fri Apr 04 02:08:36 +0000 2014,13238,"Pharma Reg Affairs Person. On a career pause, but tweeting adcom info @FDAadcom. Interests: scientific integrity, data standards, transparency, public health.", Northeast US,False,2363,828,https://t.co/MK7oMG8ZMj,RT @ProfCRobertson: Why does @US_FDA + @PhRMA keep giving us expensive new drugs on the promise of future proof that never comes❓ 🤷‍♂️ We h…,[],[],"[{'screen_name': 'ProfCRobertson', 'name': 'Christopher Robertson', 'id': 984525902225727488, 'id_str': '984525902225727488', 'indices': [3, 18]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [29, 36]}, {'screen_name': 'PhRMA', 'name': 'PhRMA', 'id': 116748080, 'id_str': '116748080', 'indices': [39, 45]}]",1480630424812597257
1480630424812597257,984525902225727488,,,2022-01-10 19:59:36+00:00,,Twitter Web App,Christopher Robertson,ProfCRobertson,Thu Apr 12 20:17:21 +0000 2018,1606,Professor at Boston University Law School. (Tweets are not official BU.)  Author of Exposed:  Why Our Health Insurance is Incomplete... (Harvard U Press 2019),"Boston, MA",False,1031,770,https://t.co/PL2hETFSs2,Why does @US_FDA + @PhRMA keep giving us expensive new drugs on the promise of future proof that never comes❓ 🤷‍♂️… https://t.co/SEsg8wC8f9,[],"[{'url': 'https://t.co/SEsg8wC8f9', 'expanded_url': 'https://twitter.com/i/web/status/1480630424812597257', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","[{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [9, 16]}, {'screen_name': 'PhRMA', 'name': 'PhRMA', 'id': 116748080, 'id_str': '116748080', 'indices': [19, 25]}]",
1479468984852430853,1135965280860024832,,,2022-01-07 15:04:27+00:00,,Twitter for iPhone,Margherita Colangelo,MargheritaCola3,Tue Jun 04 17:43:22 +0000 2019,655,"Associate Professor of Comparative Law and Competition Law, Roma Tre University, Law Department","Roma, Lazio",False,532,457,,"RT @Health_Affairs: In her new Forefront article, @RESachs of @WUSTL discusses the past year in the prescription drug policy area, from the…",[],[],"[{'screen_name': 'Health_Affairs', 'name': 'Health Affairs', 'id': 15235829, 'id_str': '15235829', 'indices': [3, 18]}, {'screen_name': 'RESachs', 'name': 'Rachel Sachs', 'id': 1263255792, 'id_str': '1263255792', 'indices': [50, 58]}, {'screen_name': 'WUSTL', 'name': 'Washington University in St. Louis', 'id': 17815224, 'id_str': '17815224', 'indices': [62, 68]}]",1479438923625607171
1479461734909976583,1263255792,,,2022-01-07 14:35:39+00:00,,Twitter Web App,Rachel Sachs,RESachs,Wed Mar 13 01:13:06 +0000 2013,4606,"Professor of Law, Washington University in St. Louis. Researching and writing about innovation policy, mostly in health law, FDA law, and patent law.","St. Louis, MO",False,5250,566,https://t.co/2rD4BAjecZ,"RT @Health_Affairs: In her new Forefront article, @RESachs of @WUSTL discusses the past year in the prescription drug policy area, from the…",[],[],"[{'screen_name': 'Health_Affairs', 'name': 'Health Affairs', 'id': 15235829, 'id_str': '15235829', 'indices': [3, 18]}, {'screen_name': 'RESachs', 'name': 'Rachel Sachs', 'id': 1263255792, 'id_str': '1263255792', 'indices': [50, 58]}, {'screen_name': 'WUSTL', 'name': 'Washington University in St. Louis', 'id': 17815224, 'id_str': '17815224', 'indices': [62, 68]}]",1479438923625607171
1479461531364458496,5885772,,,2022-01-07 14:34:50+00:00,,Twitter for iPad,Jeff Nolan 🇺🇸🚀,jeffnolan,Wed May 09 03:47:15 +0000 2007,39945,"Global marketing at Coherent. Farmer, 🐄 rancher, gear head, woodworker, aspiring metal fabricator.","Emerald Hills, CA and Alva, FL",False,5010,742,https://t.co/SXdpESFe5t,good. The @US_FDA asking for 75 years to release all the data underpinning a drug approval was outrageous https://t.co/XbUPYb6erd,[],"[{'url': 'https://t.co/XbUPYb6erd', 'expanded_url': 'https://twitter.com/AaronSiriSG/status/1479230040630251520', 'display_url': 'twitter.com/AaronSiriSG/st…', 'indices': [106, 129]}]","[{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [10, 17]}]",
1479445356949684225,1471853784313868299,,,2022-01-07 13:30:34+00:00,,Twitter Web App,TƧƎᕋꓭꓷ aka DB.,TS3PBD,Fri Dec 17 14:45:01 +0000 2021,3407,"♋💉😷🌊🌊🌐HUMAN⚛🧬⚗️🚀🛰️
🙏🏻KINDNESS⚖️☮️✊🏿🤍🛫⛱️📷🏇🎶🤘🏻🤣
😜EVERYONE HAS A RIGHT TO MY OPINION😈
⚠️FUKK AROUND & I ꓘꓘUᖷ ꓘƆAᗺ💀🏴
🚫DM🚫SALES🚫CRYPTO🚫",End Apartheid✌🇵🇸🇩🇪🇪🇺🇺🇳,False,813,913,,"RT @Health_Affairs: In her new Forefront article, @RESachs of @WUSTL discusses the past year in the prescription drug policy area, from the…",[],[],"[{'screen_name': 'Health_Affairs', 'name': 'Health Affairs', 'id': 15235829, 'id_str': '15235829', 'indices': [3, 18]}, {'screen_name': 'RESachs', 'name': 'Rachel Sachs', 'id': 1263255792, 'id_str': '1263255792', 'indices': [50, 58]}, {'screen_name': 'WUSTL', 'name': 'Washington University in St. Louis', 'id': 17815224, 'id_str': '17815224', 'indices': [62, 68]}]",1479438923625607171
1479438959780548611,869967070984851457,,,2022-01-07 13:05:09+00:00,,publichealthaggregator,Pub Health Monitor,monitor_PH,Wed May 31 17:21:27 +0000 2017,336005,"Surveying the field of Public Health. Maintained by @thisisdaryn.

Curation of sources is a work in progress. Send feedback to darynr at gmail.",,False,1750,92,,"RT @Health_Affairs: In her new Forefront article, @RESachs of @WUSTL discusses the past year in the prescription drug policy area, from the…",[],[],"[{'screen_name': 'Health_Affairs', 'name': 'Health Affairs', 'id': 15235829, 'id_str': '15235829', 'indices': [3, 18]}, {'screen_name': 'RESachs', 'name': 'Rachel Sachs', 'id': 1263255792, 'id_str': '1263255792', 'indices': [50, 58]}, {'screen_name': 'WUSTL', 'name': 'Washington University in St. Louis', 'id': 17815224, 'id_str': '17815224', 'indices': [62, 68]}]",1479438923625607171
1479438923625607171,15235829,,,2022-01-07 13:05:00+00:00,,Sprout Social,Health Affairs,Health_Affairs,Wed Jun 25 20:00:57 +0000 2008,31209,"At the intersection of health, health care, and policy. Follows/Tweets/RTs ≠ endorsements.","Washington, D.C.",True,162508,3127,https://t.co/o4fok0dv0k,"In her new Forefront article, @RESachs of @WUSTL discusses the past year in the prescription drug policy area, from… https://t.co/wRaO8l5Ry6",[],"[{'url': 'https://t.co/wRaO8l5Ry6', 'expanded_url': 'https://twitter.com/i/web/status/1479438923625607171', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'RESachs', 'name': 'Rachel Sachs', 'id': 1263255792, 'id_str': '1263255792', 'indices': [30, 38]}, {'screen_name': 'WUSTL', 'name': 'Washington University in St. Louis', 'id': 17815224, 'id_str': '17815224', 'indices': [42, 48]}]",
1479265979574095872,1135941148378247168,1479187689769521152,2798480350,2022-01-07 01:37:47+00:00,DrYukselUrun,Twitter Web App,Dr Amol Akhade,SuyogCancer,Tue Jun 04 16:07:29 +0000 2019,2360,"Oncology care , to give or not to give chemo , data analysis , oncology pharamocovigilance , enthusiastic critic, twitts are not twists",Mumbai ,False,236,161,https://t.co/0F47DFkOPx,@DrYukselUrun @darioT_ @bmj_latest @OncoAlert @US_FDA @ASCO If we accept the findings of above meta analysis then m… https://t.co/rXZg3Y8BRD,[],"[{'url': 'https://t.co/rXZg3Y8BRD', 'expanded_url': 'https://twitter.com/i/web/status/1479265979574095872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'DrYukselUrun', 'name': 'Yüksel Ürün', 'id': 2798480350, 'id_str': '2798480350', 'indices': [0, 13]}, {'screen_name': 'darioT_', 'name': 'Dario Trapani', 'id': 1718379914, 'id_str': '1718379914', 'indices': [14, 22]}, {'screen_name': 'bmj_latest', 'name': 'The BMJ', 'id': 16949344, 'id_str': '16949344', 'indices': [23, 34]}, {'screen_name': 'OncoAlert', 'name': 'OncoAlert', 'id': 1109128247789395968, 'id_str': '1109128247789395968', 'indices': [35, 45]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [46, 53]}, {'screen_name': 'ASCO', 'name': 'ASCO', 'id': 20187065, 'id_str': '20187065', 'indices': [54, 59]}]",
1479230834435629059,1421261049236316163,1477884594426814465,2154127088,2022-01-06 23:18:08+00:00,MicrobiomDigest,Twitter for iPhone,Vinnie,Vinnie66007649,Sat Jul 31 00:07:30 +0000 2021,442,"Seeking common sense, no bashing",,False,49,39,,"@MicrobiomDigest @Bullzzeyez @BigTex2021 @CassavaSciences FDA cares about drug approval on safety and efficacy, not… https://t.co/tOn4tHVFoB",[],"[{'url': 'https://t.co/tOn4tHVFoB', 'expanded_url': 'https://twitter.com/i/web/status/1479230834435629059', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'Bullzzeyez', 'name': 'BULLZEYE', 'id': 1616510046, 'id_str': '1616510046', 'indices': [17, 28]}, {'screen_name': 'BigTex2021', 'name': 'HowdyFolks', 'id': 1380858879186239490, 'id_str': '1380858879186239490', 'indices': [29, 40]}, {'screen_name': 'CassavaSciences', 'name': 'Cassava Sciences - UOF - Investors', 'id': 1403029837053415428, 'id_str': '1403029837053415428', 'indices': [41, 57]}]",
